cr5,cr3,cr2,cr1,cr4,cost
1,11,14,20,4,15400
1,10,0,4,11,15400
1,10,4,2,10,15400
1,10,2,7,10,15400
1,10,0,12,10,15400
1,10,8,0,9,15400
1,10,6,5,9,15400
1,10,4,10,9,15400
1,10,2,15,9,15400
1,10,0,20,9,15400
1,10,10,3,8,15400
1,10,8,8,8,15400
1,10,6,13,8,15400
1,10,4,18,8,15400
1,10,14,1,7,15400
1,10,12,6,7,15400
1,10,10,11,7,15400
1,10,8,16,7,15400
1,10,6,21,7,15400
1,10,14,9,6,15400
1,10,12,14,6,15400
1,10,10,19,6,15400
1,10,14,17,5,15400
1,10,12,22,5,15400
1,9,0,1,12,15400
1,9,2,4,11,15400
1,9,0,9,11,15400
1,9,6,2,10,15400
1,9,4,7,10,15400
1,9,2,12,10,15400
1,9,0,17,10,15400
1,9,10,0,9,15400
1,9,8,5,9,15400
1,9,6,10,9,15400
1,9,4,15,9,15400
1,9,2,20,9,15400
1,9,12,3,8,15400
1,9,10,8,8,15400
1,9,8,13,8,15400
1,9,6,18,8,15400
1,9,14,6,7,15400
1,9,12,11,7,15400
1,9,10,16,7,15400
1,9,8,21,7,15400
1,9,14,14,6,15400
1,9,12,19,6,15400
1,9,14,22,5,15400
1,8,2,1,12,15400
1,8,0,6,12,15400
1,8,4,4,11,15400
1,8,2,9,11,15400
1,8,0,14,11,15400
1,8,8,2,10,15400
1,8,6,7,10,15400
1,8,4,12,10,15400
1,8,2,17,10,15400
1,8,0,22,10,15400
1,8,12,0,9,15400
1,8,10,5,9,15400
1,8,8,10,9,15400
1,8,6,15,9,15400
1,8,4,20,9,15400
1,8,14,3,8,15400
1,8,12,8,8,15400
1,8,10,13,8,15400
1,8,8,18,8,15400
1,8,14,11,7,15400
1,8,12,16,7,15400
1,8,10,21,7,15400
1,8,14,19,6,15400
1,7,4,1,12,15400
1,7,2,6,12,15400
1,7,0,11,12,15400
1,7,6,4,11,15400
1,7,4,9,11,15400
1,7,2,14,11,15400
1,7,0,19,11,15400
1,7,10,2,10,15400
1,7,8,7,10,15400
1,7,6,12,10,15400
1,7,4,17,10,15400
1,7,2,22,10,15400
1,7,14,0,9,15400
1,7,12,5,9,15400
1,7,10,10,9,15400
1,7,8,15,9,15400
1,7,6,20,9,15400
1,7,14,8,8,15400
1,7,12,13,8,15400
1,7,10,18,8,15400
1,7,14,16,7,15400
1,7,12,21,7,15400
1,6,6,1,12,15400
1,6,4,6,12,15400
1,6,2,11,12,15400
1,6,0,16,12,15400
1,6,8,4,11,15400
1,6,6,9,11,15400
1,6,4,14,11,15400
1,6,2,19,11,15400
1,6,12,2,10,15400
1,6,10,7,10,15400
1,6,8,12,10,15400
1,6,6,17,10,15400
1,6,4,22,10,15400
1,6,14,5,9,15400
1,6,12,10,9,15400
1,6,10,15,9,15400
1,6,8,20,9,15400
1,6,14,13,8,15400
1,6,12,18,8,15400
1,6,14,21,7,15400
1,5,8,1,12,15400
1,5,6,6,12,15400
1,5,4,11,12,15400
1,5,2,16,12,15400
1,5,0,21,12,15400
1,5,10,4,11,15400
1,5,8,9,11,15400
1,5,6,14,11,15400
1,5,4,19,11,15400
1,5,14,2,10,15400
1,5,12,7,10,15400
1,5,10,12,10,15400
1,5,8,17,10,15400
1,5,6,22,10,15400
1,5,14,10,9,15400
1,5,12,15,9,15400
1,5,10,20,9,15400
1,5,14,18,8,15400
1,4,10,1,12,15400
1,4,8,6,12,15400
1,4,6,11,12,15400
1,4,4,16,12,15400
1,4,2,21,12,15400
1,4,12,4,11,15400
1,4,10,9,11,15400
1,4,8,14,11,15400
1,4,6,19,11,15400
1,4,14,7,10,15400
1,4,12,12,10,15400
1,4,10,17,10,15400
1,4,8,22,10,15400
1,4,14,15,9,15400
1,4,12,20,9,15400
1,3,12,1,12,15400
1,3,10,6,12,15400
1,3,8,11,12,15400
1,3,6,16,12,15400
1,3,4,21,12,15400
1,3,14,4,11,15400
1,3,12,9,11,15400
1,3,10,14,11,15400
1,3,8,19,11,15400
1,3,14,12,10,15400
1,3,12,17,10,15400
1,3,10,22,10,15400
1,3,14,20,9,15400
1,2,14,1,12,15400
1,2,12,6,12,15400
1,2,10,11,12,15400
1,2,8,16,12,15400
1,2,6,21,12,15400
1,2,14,9,11,15400
1,2,12,14,11,15400
1,2,10,19,11,15400
1,2,14,17,10,15400
1,2,12,22,10,15400
1,1,14,6,12,15400
1,1,12,11,12,15400
1,1,10,16,12,15400
1,1,8,21,12,15400
1,1,14,14,11,15400
1,1,12,19,11,15400
1,1,14,22,10,15400
1,0,14,11,12,15400
1,0,12,16,12,15400
1,0,10,21,12,15400
1,0,14,19,11,15400
0,11,0,3,12,15400
0,11,4,1,11,15400
0,11,2,6,11,15400
0,11,0,11,11,15400
0,11,6,4,10,15400
0,11,4,9,10,15400
0,11,2,14,10,15400
0,11,0,19,10,15400
0,11,10,2,9,15400
0,11,8,7,9,15400
0,11,6,12,9,15400
0,11,4,17,9,15400
0,11,2,22,9,15400
0,11,14,0,8,15400
0,11,12,5,8,15400
0,11,10,10,8,15400
0,11,8,15,8,15400
0,11,6,20,8,15400
0,11,14,8,7,15400
0,11,12,13,7,15400
0,11,10,18,7,15400
0,11,14,16,6,15400
0,11,12,21,6,15400
0,10,2,3,12,15400
0,10,0,8,12,15400
0,10,6,1,11,15400
0,10,4,6,11,15400
0,10,2,11,11,15400
0,10,0,16,11,15400
0,10,8,4,10,15400
0,10,6,9,10,15400
0,10,4,14,10,15400
0,10,2,19,10,15400
0,10,12,2,9,15400
0,10,10,7,9,15400
0,10,8,12,9,15400
0,10,6,17,9,15400
0,10,4,22,9,15400
0,10,14,5,8,15400
0,10,12,10,8,15400
0,10,10,15,8,15400
0,10,8,20,8,15400
0,10,14,13,7,15400
0,10,12,18,7,15400
0,10,14,21,6,15400
0,9,4,3,12,15400
0,9,2,8,12,15400
0,9,0,13,12,15400
0,9,8,1,11,15400
0,9,6,6,11,15400
0,9,4,11,11,15400
0,9,2,16,11,15400
0,9,0,21,11,15400
0,9,10,4,10,15400
0,9,8,9,10,15400
0,9,6,14,10,15400
0,9,4,19,10,15400
0,9,14,2,9,15400
0,9,12,7,9,15400
0,9,10,12,9,15400
0,9,8,17,9,15400
0,9,6,22,9,15400
0,9,14,10,8,15400
0,9,12,15,8,15400
0,9,10,20,8,15400
0,9,14,18,7,15400
0,8,6,3,12,15400
0,8,4,8,12,15400
0,8,2,13,12,15400
0,8,0,18,12,15400
0,8,10,1,11,15400
0,8,8,6,11,15400
0,8,6,11,11,15400
0,8,4,16,11,15400
0,8,2,21,11,15400
0,8,12,4,10,15400
0,8,10,9,10,15400
0,8,8,14,10,15400
0,8,6,19,10,15400
0,8,14,7,9,15400
0,8,12,12,9,15400
0,8,10,17,9,15400
0,8,8,22,9,15400
0,8,14,15,8,15400
0,8,12,20,8,15400
0,7,8,3,12,15400
0,7,6,8,12,15400
0,7,4,13,12,15400
0,7,2,18,12,15400
0,7,12,1,11,15400
0,7,10,6,11,15400
0,7,8,11,11,15400
0,7,6,16,11,15400
0,7,4,21,11,15400
0,7,14,4,10,15400
0,7,12,9,10,15400
0,7,10,14,10,15400
0,7,8,19,10,15400
0,7,14,12,9,15400
0,7,12,17,9,15400
0,7,10,22,9,15400
0,7,14,20,8,15400
0,6,10,3,12,15400
0,6,8,8,12,15400
0,6,6,13,12,15400
0,6,4,18,12,15400
0,6,14,1,11,15400
0,6,12,6,11,15400
0,6,10,11,11,15400
0,6,8,16,11,15400
0,6,6,21,11,15400
0,6,14,9,10,15400
0,6,12,14,10,15400
0,6,10,19,10,15400
0,6,14,17,9,15400
0,6,12,22,9,15400
0,5,12,3,12,15400
0,5,10,8,12,15400
0,5,8,13,12,15400
0,5,6,18,12,15400
0,5,14,6,11,15400
0,5,12,11,11,15400
0,5,10,16,11,15400
0,5,8,21,11,15400
0,5,14,14,10,15400
0,5,12,19,10,15400
0,5,14,22,9,15400
0,4,14,3,12,15400
0,4,12,8,12,15400
0,4,10,13,12,15400
0,4,8,18,12,15400
0,4,14,11,11,15400
0,4,12,16,11,15400
0,4,10,21,11,15400
0,4,14,19,10,15400
0,3,14,8,12,15400
0,3,12,13,12,15400
0,3,10,18,12,15400
0,3,14,16,11,15400
0,3,12,21,11,15400
0,2,14,13,12,15400
0,2,12,18,12,15400
0,2,14,21,11,15400
0,1,14,18,12,15400
3,11,3,0,7,15450
3,11,1,5,7,15450
3,11,5,3,6,15450
3,11,3,8,6,15450
3,11,1,13,6,15450
3,11,9,1,5,15450
3,11,7,6,5,15450
3,11,5,11,5,15450
3,11,3,16,5,15450
3,11,1,21,5,15450
3,11,11,4,4,15450
3,11,9,9,4,15450
3,11,7,14,4,15450
3,11,5,19,4,15450
3,11,15,2,3,15450
3,11,13,7,3,15450
3,11,11,12,3,15450
3,11,9,17,3,15450
3,11,7,22,3,15450
3,11,15,10,2,15450
3,11,13,15,2,15450
3,11,11,20,2,15450
3,11,15,18,1,15450
3,10,1,2,8,15450
3,10,5,0,7,15450
3,10,3,5,7,15450
3,10,1,10,7,15450
3,10,7,3,6,15450
3,10,5,8,6,15450
3,10,3,13,6,15450
3,10,1,18,6,15450
3,10,11,1,5,15450
3,10,9,6,5,15450
3,10,7,11,5,15450
3,10,5,16,5,15450
3,10,3,21,5,15450
3,10,13,4,4,15450
3,10,11,9,4,15450
3,10,9,14,4,15450
3,10,7,19,4,15450
3,10,15,7,3,15450
3,10,13,12,3,15450
3,10,11,17,3,15450
3,10,9,22,3,15450
3,10,15,15,2,15450
3,10,13,20,2,15450
3,9,3,2,8,15450
3,9,1,7,8,15450
3,9,7,0,7,15450
3,9,5,5,7,15450
3,9,3,10,7,15450
3,9,1,15,7,15450
3,9,9,3,6,15450
3,9,7,8,6,15450
3,9,5,13,6,15450
3,9,3,18,6,15450
3,9,13,1,5,15450
3,9,11,6,5,15450
3,9,9,11,5,15450
3,9,7,16,5,15450
3,9,5,21,5,15450
3,9,15,4,4,15450
3,9,13,9,4,15450
3,9,11,14,4,15450
3,9,9,19,4,15450
3,9,15,12,3,15450
3,9,13,17,3,15450
3,9,11,22,3,15450
3,9,15,20,2,15450
3,8,1,4,9,15450
3,8,5,2,8,15450
3,8,3,7,8,15450
3,8,1,12,8,15450
3,8,9,0,7,15450
3,8,7,5,7,15450
3,8,5,10,7,15450
3,8,3,15,7,15450
3,8,1,20,7,15450
3,8,11,3,6,15450
3,8,9,8,6,15450
3,8,7,13,6,15450
3,8,5,18,6,15450
3,8,15,1,5,15450
3,8,13,6,5,15450
3,8,11,11,5,15450
3,8,9,16,5,15450
3,8,7,21,5,15450
3,8,15,9,4,15450
3,8,13,14,4,15450
3,8,11,19,4,15450
3,8,15,17,3,15450
3,8,13,22,3,15450
3,7,1,1,10,15450
3,7,3,4,9,15450
3,7,1,9,9,15450
3,7,7,2,8,15450
3,7,5,7,8,15450
3,7,3,12,8,15450
3,7,1,17,8,15450
3,7,11,0,7,15450
3,7,9,5,7,15450
3,7,7,10,7,15450
3,7,5,15,7,15450
3,7,3,20,7,15450
3,7,13,3,6,15450
3,7,11,8,6,15450
3,7,9,13,6,15450
3,7,7,18,6,15450
3,7,15,6,5,15450
3,7,13,11,5,15450
3,7,11,16,5,15450
3,7,9,21,5,15450
3,7,15,14,4,15450
3,7,13,19,4,15450
3,7,15,22,3,15450
3,6,3,1,10,15450
3,6,1,6,10,15450
3,6,5,4,9,15450
3,6,3,9,9,15450
3,6,1,14,9,15450
3,6,9,2,8,15450
3,6,7,7,8,15450
3,6,5,12,8,15450
3,6,3,17,8,15450
3,6,1,22,8,15450
3,6,13,0,7,15450
3,6,11,5,7,15450
3,6,9,10,7,15450
3,6,7,15,7,15450
3,6,5,20,7,15450
3,6,15,3,6,15450
3,6,13,8,6,15450
3,6,11,13,6,15450
3,6,9,18,6,15450
3,6,15,11,5,15450
3,6,13,16,5,15450
3,6,11,21,5,15450
3,6,15,19,4,15450
3,5,1,3,11,15450
3,5,5,1,10,15450
3,5,3,6,10,15450
3,5,1,11,10,15450
3,5,7,4,9,15450
3,5,5,9,9,15450
3,5,3,14,9,15450
3,5,1,19,9,15450
3,5,11,2,8,15450
3,5,9,7,8,15450
3,5,7,12,8,15450
3,5,5,17,8,15450
3,5,3,22,8,15450
3,5,15,0,7,15450
3,5,13,5,7,15450
3,5,11,10,7,15450
3,5,9,15,7,15450
3,5,7,20,7,15450
3,5,15,8,6,15450
3,5,13,13,6,15450
3,5,11,18,6,15450
3,5,15,16,5,15450
3,5,13,21,5,15450
3,4,1,0,12,15450
3,4,3,3,11,15450
3,4,1,8,11,15450
3,4,7,1,10,15450
3,4,5,6,10,15450
3,4,3,11,10,15450
3,4,1,16,10,15450
3,4,9,4,9,15450
3,4,7,9,9,15450
3,4,5,14,9,15450
3,4,3,19,9,15450
3,4,13,2,8,15450
3,4,11,7,8,15450
3,4,9,12,8,15450
3,4,7,17,8,15450
3,4,5,22,8,15450
3,4,15,5,7,15450
3,4,13,10,7,15450
3,4,11,15,7,15450
3,4,9,20,7,15450
3,4,15,13,6,15450
3,4,13,18,6,15450
3,4,15,21,5,15450
3,3,3,0,12,15450
3,3,1,5,12,15450
3,3,5,3,11,15450
3,3,3,8,11,15450
3,3,1,13,11,15450
3,3,9,1,10,15450
3,3,7,6,10,15450
3,3,5,11,10,15450
3,3,3,16,10,15450
3,3,1,21,10,15450
3,3,11,4,9,15450
3,3,9,9,9,15450
3,3,7,14,9,15450
3,3,5,19,9,15450
3,3,15,2,8,15450
3,3,13,7,8,15450
3,3,11,12,8,15450
3,3,9,17,8,15450
3,3,7,22,8,15450
3,3,15,10,7,15450
3,3,13,15,7,15450
3,3,11,20,7,15450
3,3,15,18,6,15450
3,2,5,0,12,15450
3,2,3,5,12,15450
3,2,1,10,12,15450
3,2,7,3,11,15450
3,2,5,8,11,15450
3,2,3,13,11,15450
3,2,1,18,11,15450
3,2,11,1,10,15450
3,2,9,6,10,15450
3,2,7,11,10,15450
3,2,5,16,10,15450
3,2,3,21,10,15450
3,2,13,4,9,15450
3,2,11,9,9,15450
3,2,9,14,9,15450
3,2,7,19,9,15450
3,2,15,7,8,15450
3,2,13,12,8,15450
3,2,11,17,8,15450
3,2,9,22,8,15450
3,2,15,15,7,15450
3,2,13,20,7,15450
3,1,7,0,12,15450
3,1,5,5,12,15450
3,1,3,10,12,15450
3,1,1,15,12,15450
3,1,9,3,11,15450
3,1,7,8,11,15450
3,1,5,13,11,15450
3,1,3,18,11,15450
3,1,13,1,10,15450
3,1,11,6,10,15450
3,1,9,11,10,15450
3,1,7,16,10,15450
3,1,5,21,10,15450
3,1,15,4,9,15450
3,1,13,9,9,15450
3,1,11,14,9,15450
3,1,9,19,9,15450
3,1,15,12,8,15450
3,1,13,17,8,15450
3,1,11,22,8,15450
3,1,15,20,7,15450
3,0,9,0,12,15450
3,0,7,5,12,15450
3,0,5,10,12,15450
3,0,3,15,12,15450
3,0,1,20,12,15450
3,0,11,3,11,15450
3,0,9,8,11,15450
3,0,7,13,11,15450
3,0,5,18,11,15450
3,0,15,1,10,15450
3,0,13,6,10,15450
3,0,11,11,10,15450
3,0,9,16,10,15450
3,0,7,21,10,15450
3,0,15,9,9,15450
3,0,13,14,9,15450
3,0,11,19,9,15450
3,0,15,17,8,15450
3,0,13,22,8,15450
2,11,1,1,9,15450
2,11,3,4,8,15450
2,11,1,9,8,15450
2,11,7,2,7,15450
2,11,5,7,7,15450
2,11,3,12,7,15450
2,11,1,17,7,15450
2,11,11,0,6,15450
2,11,9,5,6,15450
2,11,7,10,6,15450
2,11,5,15,6,15450
2,11,3,20,6,15450
2,11,13,3,5,15450
2,11,11,8,5,15450
2,11,9,13,5,15450
2,11,7,18,5,15450
2,11,15,6,4,15450
2,11,13,11,4,15450
2,11,11,16,4,15450
2,11,9,21,4,15450
2,11,15,14,3,15450
2,11,13,19,3,15450
2,11,15,22,2,15450
2,10,3,1,9,15450
2,10,1,6,9,15450
2,10,5,4,8,15450
2,10,3,9,8,15450
2,10,1,14,8,15450
2,10,9,2,7,15450
2,10,7,7,7,15450
2,10,5,12,7,15450
2,10,3,17,7,15450
2,10,1,22,7,15450
2,10,13,0,6,15450
2,10,11,5,6,15450
2,10,9,10,6,15450
2,10,7,15,6,15450
2,10,5,20,6,15450
2,10,15,3,5,15450
2,10,13,8,5,15450
2,10,11,13,5,15450
2,10,9,18,5,15450
2,10,15,11,4,15450
2,10,13,16,4,15450
2,10,11,21,4,15450
2,10,15,19,3,15450
2,9,1,3,10,15450
2,9,5,1,9,15450
2,9,3,6,9,15450
2,9,1,11,9,15450
2,9,7,4,8,15450
2,9,5,9,8,15450
2,9,3,14,8,15450
2,9,1,19,8,15450
2,9,11,2,7,15450
2,9,9,7,7,15450
2,9,7,12,7,15450
2,9,5,17,7,15450
2,9,3,22,7,15450
2,9,15,0,6,15450
2,9,13,5,6,15450
2,9,11,10,6,15450
2,9,9,15,6,15450
2,9,7,20,6,15450
2,9,15,8,5,15450
2,9,13,13,5,15450
2,9,11,18,5,15450
2,9,15,16,4,15450
2,9,13,21,4,15450
2,8,1,0,11,15450
2,8,3,3,10,15450
2,8,1,8,10,15450
2,8,7,1,9,15450
2,8,5,6,9,15450
2,8,3,11,9,15450
2,8,1,16,9,15450
2,8,9,4,8,15450
2,8,7,9,8,15450
2,8,5,14,8,15450
2,8,3,19,8,15450
2,8,13,2,7,15450
2,8,11,7,7,15450
2,8,9,12,7,15450
2,8,7,17,7,15450
2,8,5,22,7,15450
2,8,15,5,6,15450
2,8,13,10,6,15450
2,8,11,15,6,15450
2,8,9,20,6,15450
2,8,15,13,5,15450
2,8,13,18,5,15450
2,8,15,21,4,15450
2,7,3,0,11,15450
2,7,1,5,11,15450
2,7,5,3,10,15450
2,7,3,8,10,15450
2,7,1,13,10,15450
2,7,9,1,9,15450
2,7,7,6,9,15450
2,7,5,11,9,15450
2,7,3,16,9,15450
2,7,1,21,9,15450
2,7,11,4,8,15450
2,7,9,9,8,15450
2,7,7,14,8,15450
2,7,5,19,8,15450
2,7,15,2,7,15450
2,7,13,7,7,15450
2,7,11,12,7,15450
2,7,9,17,7,15450
2,7,7,22,7,15450
2,7,15,10,6,15450
2,7,13,15,6,15450
2,7,11,20,6,15450
2,7,15,18,5,15450
2,6,1,2,12,15450
2,6,5,0,11,15450
2,6,3,5,11,15450
2,6,1,10,11,15450
2,6,7,3,10,15450
2,6,5,8,10,15450
2,6,3,13,10,15450
2,6,1,18,10,15450
2,6,11,1,9,15450
2,6,9,6,9,15450
2,6,7,11,9,15450
2,6,5,16,9,15450
2,6,3,21,9,15450
2,6,13,4,8,15450
2,6,11,9,8,15450
2,6,9,14,8,15450
2,6,7,19,8,15450
2,6,15,7,7,15450
2,6,13,12,7,15450
2,6,11,17,7,15450
2,6,9,22,7,15450
2,6,15,15,6,15450
2,6,13,20,6,15450
2,5,3,2,12,15450
2,5,1,7,12,15450
2,5,7,0,11,15450
2,5,5,5,11,15450
2,5,3,10,11,15450
2,5,1,15,11,15450
2,5,9,3,10,15450
2,5,7,8,10,15450
2,5,5,13,10,15450
2,5,3,18,10,15450
2,5,13,1,9,15450
2,5,11,6,9,15450
2,5,9,11,9,15450
2,5,7,16,9,15450
2,5,5,21,9,15450
2,5,15,4,8,15450
2,5,13,9,8,15450
2,5,11,14,8,15450
2,5,9,19,8,15450
2,5,15,12,7,15450
2,5,13,17,7,15450
2,5,11,22,7,15450
2,5,15,20,6,15450
2,4,5,2,12,15450
2,4,3,7,12,15450
2,4,1,12,12,15450
2,4,9,0,11,15450
2,4,7,5,11,15450
2,4,5,10,11,15450
2,4,3,15,11,15450
2,4,1,20,11,15450
2,4,11,3,10,15450
2,4,9,8,10,15450
2,4,7,13,10,15450
2,4,5,18,10,15450
2,4,15,1,9,15450
2,4,13,6,9,15450
2,4,11,11,9,15450
2,4,9,16,9,15450
2,4,7,21,9,15450
2,4,15,9,8,15450
2,4,13,14,8,15450
2,4,11,19,8,15450
2,4,15,17,7,15450
2,4,13,22,7,15450
2,3,7,2,12,15450
2,3,5,7,12,15450
2,3,3,12,12,15450
2,3,1,17,12,15450
2,3,11,0,11,15450
2,3,9,5,11,15450
2,3,7,10,11,15450
2,3,5,15,11,15450
2,3,3,20,11,15450
2,3,13,3,10,15450
2,3,11,8,10,15450
2,3,9,13,10,15450
2,3,7,18,10,15450
2,3,15,6,9,15450
2,3,13,11,9,15450
2,3,11,16,9,15450
2,3,9,21,9,15450
2,3,15,14,8,15450
2,3,13,19,8,15450
2,3,15,22,7,15450
2,2,9,2,12,15450
2,2,7,7,12,15450
2,2,5,12,12,15450
2,2,3,17,12,15450
2,2,1,22,12,15450
2,2,13,0,11,15450
2,2,11,5,11,15450
2,2,9,10,11,15450
2,2,7,15,11,15450
2,2,5,20,11,15450
2,2,15,3,10,15450
2,2,13,8,10,15450
2,2,11,13,10,15450
2,2,9,18,10,15450
2,2,15,11,9,15450
2,2,13,16,9,15450
2,2,11,21,9,15450
2,2,15,19,8,15450
2,1,11,2,12,15450
2,1,9,7,12,15450
2,1,7,12,12,15450
2,1,5,17,12,15450
2,1,3,22,12,15450
2,1,15,0,11,15450
2,1,13,5,11,15450
2,1,11,10,11,15450
2,1,9,15,11,15450
2,1,7,20,11,15450
2,1,15,8,10,15450
2,1,13,13,10,15450
2,1,11,18,10,15450
2,1,15,16,9,15450
2,1,13,21,9,15450
2,0,13,2,12,15450
2,0,11,7,12,15450
2,0,9,12,12,15450
2,0,7,17,12,15450
2,0,5,22,12,15450
2,0,15,5,11,15450
2,0,13,10,11,15450
2,0,11,15,11,15450
2,0,9,20,11,15450
2,0,15,13,10,15450
2,0,13,18,10,15450
2,0,15,21,9,15450
1,11,3,0,10,15450
1,11,1,5,10,15450
1,11,5,3,9,15450
1,11,3,8,9,15450
1,11,1,13,9,15450
1,11,9,1,8,15450
1,11,7,6,8,15450
1,11,5,11,8,15450
1,11,3,16,8,15450
1,11,1,21,8,15450
1,11,11,4,7,15450
1,11,9,9,7,15450
1,11,7,14,7,15450
1,11,5,19,7,15450
1,11,15,2,6,15450
1,11,13,7,6,15450
1,11,11,12,6,15450
1,11,9,17,6,15450
1,11,7,22,6,15450
1,11,15,10,5,15450
1,11,13,15,5,15450
1,11,11,20,5,15450
1,11,15,18,4,15450
1,10,1,2,11,15450
1,10,5,0,10,15450
1,10,3,5,10,15450
1,10,1,10,10,15450
1,10,7,3,9,15450
1,10,5,8,9,15450
1,10,3,13,9,15450
1,10,1,18,9,15450
1,10,11,1,8,15450
1,10,9,6,8,15450
1,10,7,11,8,15450
1,10,5,16,8,15450
1,10,3,21,8,15450
1,10,13,4,7,15450
1,10,11,9,7,15450
1,10,9,14,7,15450
1,10,7,19,7,15450
1,10,15,7,6,15450
1,10,13,12,6,15450
1,10,11,17,6,15450
1,10,9,22,6,15450
1,10,15,15,5,15450
1,10,13,20,5,15450
1,9,3,2,11,15450
1,9,1,7,11,15450
1,9,7,0,10,15450
1,9,5,5,10,15450
1,9,3,10,10,15450
1,9,1,15,10,15450
1,9,9,3,9,15450
1,9,7,8,9,15450
1,9,5,13,9,15450
1,9,3,18,9,15450
1,9,13,1,8,15450
1,9,11,6,8,15450
1,9,9,11,8,15450
1,9,7,16,8,15450
1,9,5,21,8,15450
1,9,15,4,7,15450
1,9,13,9,7,15450
1,9,11,14,7,15450
1,9,9,19,7,15450
1,9,15,12,6,15450
1,9,13,17,6,15450
1,9,11,22,6,15450
1,9,15,20,5,15450
1,8,1,4,12,15450
1,8,5,2,11,15450
1,8,3,7,11,15450
1,8,1,12,11,15450
1,8,9,0,10,15450
1,8,7,5,10,15450
1,8,5,10,10,15450
1,8,3,15,10,15450
1,8,1,20,10,15450
1,8,11,3,9,15450
1,8,9,8,9,15450
1,8,7,13,9,15450
1,8,5,18,9,15450
1,8,15,1,8,15450
1,8,13,6,8,15450
1,8,11,11,8,15450
1,8,9,16,8,15450
1,8,7,21,8,15450
1,8,15,9,7,15450
1,8,13,14,7,15450
1,8,11,19,7,15450
1,8,15,17,6,15450
1,8,13,22,6,15450
1,7,3,4,12,15450
1,7,1,9,12,15450
1,7,7,2,11,15450
1,7,5,7,11,15450
1,7,3,12,11,15450
1,7,1,17,11,15450
1,7,11,0,10,15450
1,7,9,5,10,15450
1,7,7,10,10,15450
1,7,5,15,10,15450
1,7,3,20,10,15450
1,7,13,3,9,15450
1,7,11,8,9,15450
1,7,9,13,9,15450
1,7,7,18,9,15450
1,7,15,6,8,15450
1,7,13,11,8,15450
1,7,11,16,8,15450
1,7,9,21,8,15450
1,7,15,14,7,15450
1,7,13,19,7,15450
1,7,15,22,6,15450
1,6,5,4,12,15450
1,6,3,9,12,15450
1,6,1,14,12,15450
1,6,9,2,11,15450
1,6,7,7,11,15450
1,6,5,12,11,15450
1,6,3,17,11,15450
1,6,1,22,11,15450
1,6,13,0,10,15450
1,6,11,5,10,15450
1,6,9,10,10,15450
1,6,7,15,10,15450
1,6,5,20,10,15450
1,6,15,3,9,15450
1,6,13,8,9,15450
1,6,11,13,9,15450
1,6,9,18,9,15450
1,6,15,11,8,15450
1,6,13,16,8,15450
1,6,11,21,8,15450
1,6,15,19,7,15450
1,5,7,4,12,15450
1,5,5,9,12,15450
1,5,3,14,12,15450
1,5,1,19,12,15450
1,5,11,2,11,15450
1,5,9,7,11,15450
1,5,7,12,11,15450
1,5,5,17,11,15450
1,5,3,22,11,15450
1,5,15,0,10,15450
1,5,13,5,10,15450
1,5,11,10,10,15450
1,5,9,15,10,15450
1,5,7,20,10,15450
1,5,15,8,9,15450
1,5,13,13,9,15450
1,5,11,18,9,15450
1,5,15,16,8,15450
1,5,13,21,8,15450
1,4,9,4,12,15450
1,4,7,9,12,15450
1,4,5,14,12,15450
1,4,3,19,12,15450
1,4,13,2,11,15450
1,4,11,7,11,15450
1,4,9,12,11,15450
1,4,7,17,11,15450
1,4,5,22,11,15450
1,4,15,5,10,15450
1,4,13,10,10,15450
1,4,11,15,10,15450
1,4,9,20,10,15450
1,4,15,13,9,15450
1,4,13,18,9,15450
1,4,15,21,8,15450
1,3,11,4,12,15450
1,3,9,9,12,15450
1,3,7,14,12,15450
1,3,5,19,12,15450
1,3,15,2,11,15450
1,3,13,7,11,15450
1,3,11,12,11,15450
1,3,9,17,11,15450
1,3,7,22,11,15450
1,3,15,10,10,15450
1,3,13,15,10,15450
1,3,11,20,10,15450
1,3,15,18,9,15450
1,2,13,4,12,15450
1,2,11,9,12,15450
1,2,9,14,12,15450
1,2,7,19,12,15450
1,2,15,7,11,15450
1,2,13,12,11,15450
1,2,11,17,11,15450
1,2,9,22,11,15450
1,2,15,15,10,15450
1,2,13,20,10,15450
1,1,15,4,12,15450
1,1,13,9,12,15450
1,1,11,14,12,15450
1,1,9,19,12,15450
1,1,15,12,11,15450
1,1,13,17,11,15450
1,1,11,22,11,15450
1,1,15,20,10,15450
1,0,15,9,12,15450
1,0,13,14,12,15450
1,0,11,19,12,15450
1,0,15,17,11,15450
1,0,13,22,11,15450
0,11,1,1,12,15450
0,11,3,4,11,15450
0,11,1,9,11,15450
0,11,7,2,10,15450
0,11,5,7,10,15450
0,11,3,12,10,15450
0,11,1,17,10,15450
0,11,11,0,9,15450
0,11,9,5,9,15450
0,11,7,10,9,15450
0,11,5,15,9,15450
0,11,3,20,9,15450
0,11,13,3,8,15450
0,11,11,8,8,15450
0,11,9,13,8,15450
0,11,7,18,8,15450
0,11,15,6,7,15450
0,11,13,11,7,15450
0,11,11,16,7,15450
0,11,9,21,7,15450
0,11,15,14,6,15450
0,11,13,19,6,15450
0,11,15,22,5,15450
0,10,3,1,12,15450
0,10,1,6,12,15450
0,10,5,4,11,15450
0,10,3,9,11,15450
0,10,1,14,11,15450
0,10,9,2,10,15450
